x,y,z,g,
20,7,822660,6,
50,6,822900,6,
11,8,824110,6,
45,6,824810,6,
145,3,825000,5,
64,7,825400,6,
17,4,825429,6,
9,8,825600,6,
54,8,825830,6,
109,4,825900,3,
23,8,825960,6,
50,10,826710,6,
8,8,827100,6,
62,8,827820,6,
106,5,828552,6,
4,11,829100,6,
36,5,829290,6,
7,14,830050,6,
27,9,830600,6,
12,8,830960,6,
86,7,831160,6,
128,5,831600,6,
39,6,831700,6,
158,3,831900,5,
6,10,833090,6,
28,8,833200,6,
183,7,833200,5,
33,14,833500,6,
33,6,834165,6,
19,5,834730,6,
20,3,834830,6,
27,8,835020,6,
86,4,835160,3,
72,3,835371,3,
16,6,835550,6,
11,10,836320,6,
22,5,836600,6,
16,8,836735,6,
21,8,838250,6,
183,4,839200,5,
49,5,839500,6,
53,13,839950,6,
21,9,840290,6,
54,6,840300,6,
37,8,840651,6,
65,8,840800,6,
50,8,840820,6,
8,8,841200,6,
29,6,841500,6,
70,8,841600,6,
181,2,842300,5,
6,16,843200,6,
72,3,843400,3,
84,3,844300,3,
5,15,844490,6,
4,7,844650,6,
1,6,844800,6,
8,12,845440,6,
54,7,845998,6,
30,5,846100,6,
1,8,846620,6,
19,13,846700,6,
46,4,848900,6,
127,6,848940,6,
96,8,849200,6,
16,5,849229,6,
77,6,849300,6,
29,8,849360,6,
6,6,849400,6,
15,12,850060,6,
3,5,850100,6,
68,8,850920,6,
28,9,851300,6,
4,7,852570,6,
63,3,852600,3,
245,9,852774,5,
182,6,853100,5,
13,9,853339,6,
7,6,853500,6,
1,7,853600,6,
2,7,853620,6,
50,10,854200,6,
68,8,854990,6,
27,5,855100,6,
131,5,855200,5,
2,6,855696,6,
3,5,855760,6,
81,9,856000,6,
26,6,856020,6,
13,5,856800,6,
133,9,857170,5,
15,16,857320,6,
57,3,857950,6,
53,8,858260,6,
1,9,858930,6,
149,6,859018,5,
74,8,860770,6,
82,9,860770,6,
203,6,862200,5,
90,4,862300,3,
19,8,862400,6,
97,7,862540,6,
40,7,863000,6,
75,8,863200,6,
11,18,863478,6,
28,11,863760,6,
58,8,864200,6,
287,2,864230,5,
55,5,864300,6,
1,21,864670,6,
199,7,864910,5,
74,8,865680,6,
8,11,865928,6,
72,7,866720,6,
7,6,867000,6,
15,7,867150,6,
121,4,867300,3,
90,8,867890,6,
26,6,868220,6,
129,8,868400,6,
27,7,869000,6,
76,8,869610,6,
14,4,870600,6,
40,10,870790,6,
2,8,871500,6,
6,3,871900,6,
231,1,871900,8,
36,4,872200,6,
56,9,872260,6,
43,5,872280,6,
29,7,872320,6,
61,7,872370,6,
106,6,872500,6,
57,2,873260,3,
9,5,873700,6,
7,9,874017,6,
12,8,876480,6,
17,5,876720,6,
26,8,877040,6,
6,9,877392,6,
7,17,879300,6,
4,12,879420,6,
27,12,880500,6,
13,5,880560,6,
41,3,881352,6,
71,8,881419,6,
18,8,882760,6,
128,8,883280,6,
2,3,883450,6,
41,6,883524,6,
28,9,883740,6,
63,6,884100,6,
80,4,884202,3,
68,9,884730,6,
13,13,885220,6,
39,7,886100,6,
6,9,886110,6,
5,6,886300,6,
15,6,886800,6,
231,6,886800,5,
110,9,887000,6,
33,9,887340,6,
62,12,887500,6,
52,4,887600,6,
42,5,887800,6,
47,5,888500,6,
91,9,888580,6,
14,8,889000,6,
26,11,889960,6,
30,4,890400,6,
0,7,890460,6,
19,6,890460,6,
11,12,890540,6,
38,7,891480,6,
35,7,892200,6,
42,5,892382,6,
14,8,892970,6,
14,8,892970,6,
102,8,893450,6,
45,7,893450,6,
20,10,893500,6,
55,6,894300,6,
10,11,895016,6,
8,8,895040,6,
8,9,895300,6,
5,8,895385,6,
49,8,895437,6,
1,3,895500,6,
95,7,895590,6,
182,3,895630,5,
42,11,896100,6,
25,7,896340,6,
5,13,896410,6,
73,6,896540,6,
5,10,896920,6,
69,7,897755,6,
77,11,897760,6,
15,8,898400,6,
77,6,899300,6,
12,10,900302,6,
208,4,900640,5,
40,6,900800,6,
48,7,900800,6,
104,13,900997,6,
75,8,901140,6,
45,6,901260,6,
34,6,901600,6,
7,7,902700,6,
9,3,902861,6,
11,11,903050,6,
11,9,903270,6,
36,10,903570,6,
28,10,903600,6,
119,13,903824,6,
15,8,904100,6,
27,11,904584,6,
0,10,905010,6,
103,10,905175,6,
16,8,905220,6,
17,12,905460,6,
51,4,905660,6,
25,4,905900,6,
20,7,906634,6,
39,5,907150,6,
14,5,907300,6,
12,5,907514,6,
60,8,907723,6,
95,6,907830,6,
55,6,907880,6,
22,5,908500,6,
13,7,908600,6,
13,9,909430,6,
75,5,909900,3,
8,8,911350,6,
18,9,911860,6,
96,10,912240,6,
14,4,912500,6,
96,8,912610,6,
25,13,912680,6,
74,2,913800,3,
13,5,913900,6,
97,8,914170,6,
2,7,914575,6,
0,7,915240,6,
210,4,915700,5,
3,7,915840,6,
6,6,916320,6,
9,7,916540,6,
62,12,916870,6,
5,11,917110,6,
28,7,918000,6,
69,5,918450,6,
76,7,919100,6,
52,13,919800,6,
95,7,920361,6,
57,8,921080,6,
6,9,921100,6,
4,18,921380,6,
98,7,921500,6,
3,5,921600,6,
32,10,921620,6,
8,7,921620,6,
58,10,921860,6,
42,6,922190,6,
21,10,922520,6,
101,9,923161,6,
6,9,923320,6,
78,4,923500,3,
70,8,924000,6,
30,9,924100,6,
83,6,925382,6,
15,12,925810,6,
64,5,926241,6,
10,5,926740,6,
49,6,926900,6,
5,11,926900,6,
237,11,927360,5,
41,5,927572,6,
38,5,927900,6,
75,7,928030,6,
121,8,928300,6,
120,8,929160,6,
96,6,929200,6,
12,7,929220,6,
73,10,930300,6,
14,9,930500,6,
92,6,931100,6,
7,10,931280,6,
111,4,931600,3,
58,12,931700,6,
54,4,932300,6,
42,7,932500,6,
28,8,932700,6,
5,10,932720,6,
0,5,933170,6,
127,6,933570,6,
2,6,934000,6,
91,4,934310,3,
49,4,934950,6,
19,9,935110,6,
18,7,936610,6,
40,3,936786,6,
32,4,937080,6,
69,5,937200,3,
41,9,937220,6,
4,9,937440,6,
25,23,938480,6,
22,7,938990,6,
67,9,939890,6,
127,6,940770,6,
66,7,941500,6,
13,7,942263,6,
53,4,942800,6,
44,8,942900,6,
68,5,943300,6,
78,5,944250,6,
186,6,944600,5,
16,11,944921,6,
62,7,945000,6,
77,8,945770,6,
35,4,947476,6,
4,18,948300,6,
18,6,948400,6,
4,11,949820,6,
11,9,952272,6,
78,6,952420,6,
35,6,952570,6,
39,12,952640,6,
37,5,952920,6,
7,15,953130,6,
8,10,953200,6,
71,7,953200,6,
81,3,953600,3,
8,7,954760,6,
75,7,955500,6,
8,7,955640,6,
15,7,956000,6,
47,13,956500,6,
26,9,957220,6,
35,7,958100,6,
57,6,958320,6,
51,8,958400,6,
1,10,959020,6,
41,10,959050,6,
64,5,959320,6,
12,11,959450,6,
2,14,959480,6,
22,9,959902,6,
34,9,960900,6,
21,8,960940,6,
12,12,961190,6,
18,9,961190,6,
46,7,961700,6,
25,8,962600,6,
164,4,962660,5,
3,10,962950,6,
71,8,963600,6,
2,15,965600,6,
148,4,966180,5,
4,14,966760,6,
22,6,967150,6,
39,9,967480,6,
83,8,967870,6,
6,7,967900,6,
208,2,968040,5,
23,12,968100,6,
21,12,968204,6,
56,3,968500,6,
28,9,969510,6,
95,11,969582,6,
69,4,971420,3,
33,15,971700,6,
8,13,972760,6,
21,15,973340,6,
32,10,974240,6,
7,9,974650,6,
44,4,975372,6,
27,8,975380,6,
5,14,976580,6,
47,8,976760,6,
25,10,977220,6,
240,5,977220,5,
62,7,977830,6,
49,4,978000,6,
342,1,978600,8,
12,13,979460,6,
36,7,979900,6,
35,5,980000,6,
183,5,980800,5,
41,9,981700,6,
97,5,983200,6,
9,6,983859,6,
1,8,984400,6,
65,13,984570,6,
85,8,985160,6,
119,4,985274,3,
22,6,985600,6,
96,5,985840,3,
41,5,986900,6,
246,2,987400,5,
46,5,987800,6,
15,7,988200,6,
3,18,989000,6,
5,7,989100,6,
69,6,990000,6,
30,11,990400,6,
86,5,991380,3,
5,9,994000,6,
12,8,994530,6,
1,7,995070,6,
72,13,995430,6,
35,9,995580,6,
7,8,995640,6,
6,20,995720,6,
44,5,995920,6,
0,5,996340,6,
34,7,997200,6,
77,5,997600,6,
0,12,998697,6,
70,13,999440,6,
0,11,999582,6,
1,9,999920,6,
6,18,1000540,6,
0,7,1000630,6,
40,8,1000680,6,
19,11,1000800,6,
15,6,1001263,6,
6,8,1001606,6,
71,4,1001800,3,
6,7,1003290,6,
36,10,1003780,6,
26,9,1004280,6,
26,6,1005400,6,
53,7,1005400,6,
4,13,1007100,6,
36,7,1007290,6,
4,10,1007320,6,
40,7,1007600,6,
48,8,1007800,6,
129,8,1008100,5,
4,14,1008130,6,
23,13,1008380,6,
40,22,1008400,6,
148,13,1008714,5,
58,7,1008900,6,
47,8,1009000,6,
25,9,1009100,6,
38,6,1009500,6,
55,7,1009700,6,
54,5,1010410,6,
4,6,1012200,6,
12,7,1012802,6,
0,18,1012930,6,
30,6,1013760,6,
110,9,1014926,6,
5,18,1015110,6,
27,14,1015400,6,
28,5,1015500,6,
74,9,1016360,6,
26,8,1016800,6,
12,8,1017200,6,
207,7,1017805,5,
155,11,1017835,5,
7,8,1017930,6,
8,5,1018150,6,
56,11,1018300,6,
0,5,1018500,6,
17,9,1018900,6,
36,13,1018970,6,
25,8,1019082,6,
8,4,1020950,6,
12,12,1021120,6,
229,6,1023410,5,
1,8,1023716,6,
186,5,1023720,5,
28,21,1024000,6,
63,7,1024270,6,
5,8,1024620,6,
67,9,1024714,6,
52,10,1025000,6,
196,9,1026453,5,
27,10,1026810,6,
45,4,1027220,6,
6,10,1027254,6,
27,5,1028237,6,
67,7,1029932,6,
34,6,1030060,6,
28,8,1031290,6,
2,7,1031500,6,
128,9,1031910,6,
1,5,1032020,6,
60,7,1032200,6,
41,8,1033200,6,
166,3,1034024,5,
75,5,1034490,3,
47,4,1034510,6,
41,10,1034580,6,
79,7,1035320,6,
15,10,1035940,6,
132,5,1037800,5,
20,9,1038280,6,
8,5,1038320,6,
69,8,1038451,6,
53,5,1038520,6,
2,8,1038694,6,
56,6,1039540,6,
3,6,1041140,6,
72,6,1041300,6,
12,8,1042000,6,
56,5,1042340,6,
1,9,1043430,6,
60,12,1043580,6,
47,10,1043972,6,
7,10,1044500,6,
7,8,1045520,6,
11,11,1045660,6,
7,10,1045800,6,
36,9,1046010,6,
18,10,1046400,6,
136,5,1047869,5,
68,5,1048730,6,
5,10,1049300,6,
4,9,1051200,6,
125,9,1051560,6,
7,9,1052080,6,
13,9,1052260,6,
6,9,1052700,6,
36,7,1053460,6,
51,3,1054400,6,
75,9,1055640,6,
21,6,1057390,6,
40,8,1058220,6,
35,11,1058510,6,
36,10,1059000,6,
36,6,1059052,6,
49,4,1059110,6,
221,4,1060140,5,
22,17,1062090,6,
21,7,1063970,6,
6,18,1064100,6,
27,7,1064220,6,
5,7,1064700,6,
18,5,1065200,6,
14,7,1065700,6,
41,12,1066262,6,
90,9,1066890,6,
5,8,1067110,6,
8,13,1068300,6,
117,7,1068500,6,
41,11,1068960,6,
6,16,1069400,6,
12,28,1069900,6,
63,4,1070000,6,
9,12,1070400,6,
0,9,1070420,6,
70,10,1070420,6,
14,24,1070570,6,
33,9,1071100,6,
5,11,1072720,6,
13,8,1073040,6,
55,4,1073820,6,
54,6,1073860,6,
3,10,1076900,6,
25,17,1078190,6,
28,6,1079370,6,
49,7,1079500,6,
76,6,1080010,6,
5,5,1080660,6,
50,9,1080760,6,
19,13,1081000,6,
47,14,1081208,6,
6,10,1082390,6,
18,5,1082400,6,
62,9,1083180,6,
74,12,1083240,6,
5,13,1084530,6,
1,11,1084870,6,
162,6,1085480,5,
28,7,1085650,6,
7,8,1088500,6,
15,12,1089000,6,
4,7,1090720,6,
177,5,1091364,5,
1,19,1092400,6,
52,8,1092540,6,
0,11,1092600,6,
8,9,1092900,6,
28,24,1093240,6,
2,11,1093530,6,
73,6,1094980,6,
59,7,1095900,6,
12,13,1098120,6,
13,11,1098120,6,
233,5,1098600,5,
27,12,1100000,6,
6,8,1102900,6,
0,11,1104400,6,
181,8,1104980,5,
1,11,1106377,6,
61,5,1106900,6,
15,13,1107520,6,
37,10,1107700,6,
56,12,1107900,6,
1,9,1107902,6,
21,12,1108650,6,
32,11,1110450,6,
49,8,1110650,6,
50,4,1112200,6,
77,7,1112290,6,
43,10,1112321,6,
7,10,1112600,6,
20,13,1113480,6,
19,8,1114400,6,
97,11,1114600,6,
22,6,1114810,6,
21,8,1116730,6,
35,5,1117060,6,
1,14,1118320,6,
7,4,1119990,6,
6,9,1120600,6,
25,7,1120800,6,
36,7,1121400,6,
33,8,1121500,6,
6,15,1122200,6,
18,16,1122860,6,
136,5,1123480,5,
61,7,1123700,6,
18,9,1125600,6,
33,10,1125700,6,
17,8,1125700,6,
105,13,1127870,6,
122,4,1127928,3,
24,11,1129784,6,
246,10,1132200,5,
27,6,1132500,6,
8,7,1134800,6,
5,13,1136400,6,
20,11,1137070,6,
50,11,1137130,6,
5,17,1138300,6,
12,12,1138490,6,
28,7,1138802,6,
7,10,1139094,6,
4,8,1139100,6,
71,7,1140564,6,
55,9,1140720,6,
8,12,1141000,6,
5,7,1141220,6,
20,17,1142300,6,
20,4,1143000,6,
59,7,1143170,6,
8,7,1144984,6,
51,7,1145380,6,
90,5,1145780,6,
21,10,1146560,6,
2,5,1147800,6,
41,10,1148650,6,
0,9,1149812,6,
3,11,1150600,6,
64,8,1151800,6,
12,7,1152200,6,
14,11,1153690,6,
36,11,1153800,6,
32,11,1154920,6,
12,16,1155420,6,
12,10,1155500,6,
8,8,1156620,6,
8,5,1156700,6,
7,11,1156800,6,
15,13,1157920,6,
0,9,1157920,6,
71,4,1158120,3,
27,6,1158300,6,
180,5,1159230,5,
84,4,1159650,3,
11,9,1160350,6,
106,6,1160900,6,
19,11,1161003,6,
8,9,1161020,6,
104,12,1161400,6,
70,6,1162900,6,
2,11,1162900,6,
40,7,1164940,6,
13,12,1165020,6,
13,14,1165600,6,
15,10,1165790,6,
79,7,1166100,6,
56,11,1168540,6,
0,12,1168620,6,
17,8,1169200,6,
27,6,1170720,6,
31,12,1170840,6,
98,7,1171500,6,
15,7,1171770,6,
123,3,1174250,3,
29,11,1175180,6,
7,6,1175240,6,
48,7,1176000,6,
22,9,1176220,6,
22,14,1177370,6,
33,5,1179400,6,
34,11,1179780,6,
1,17,1180900,6,
5,9,1181400,6,
1,8,1182470,6,
6,14,1183120,6,
3,8,1184050,6,
6,14,1184053,6,
8,8,1187200,6,
8,10,1187200,6,
49,11,1188600,6,
28,7,1190430,6,
65,35,1191120,6,
57,12,1192500,6,
6,11,1192870,6,
47,10,1193000,6,
7,5,1193140,6,
153,7,1193500,5,
1,8,1195660,6,
209,6,1196000,5,
8,22,1196280,6,
5,10,1199700,6,
48,8,1202002,6,
1,8,1202120,6,
29,6,1203300,6,
16,6,1203480,6,
27,7,1204400,6,
19,8,1205800,6,
68,19,1205832,6,
7,8,1206700,6,
52,9,1209020,6,
7,13,1212570,6,
6,7,1212900,6,
104,3,1213100,3,
5,15,1214200,6,
34,15,1214660,6,
27,8,1214800,6,
48,6,1214820,6,
1,18,1215810,6,
42,6,1216830,6,
96,6,1217860,6,
96,7,1219010,6,
6,13,1220140,6,
5,12,1220400,6,
104,4,1222600,3,
34,7,1224700,6,
201,7,1226191,5,
96,10,1227610,6,
61,7,1227633,6,
0,9,1228810,6,
6,16,1229480,6,
130,11,1230290,5,
3,12,1230420,6,
48,5,1231440,6,
13,9,1233800,6,
176,3,1234200,5,
18,10,1234480,6,
4,16,1234700,6,
67,12,1234900,6,
40,6,1236700,6,
27,8,1236750,6,
36,8,1237040,6,
41,6,1237377,6,
2,9,1238900,6,
5,9,1240570,6,
82,6,1242400,6,
12,8,1242400,6,
13,9,1243100,6,
53,6,1243270,6,
16,8,1245370,6,
0,6,1245381,6,
1,17,1247500,6,
52,6,1247940,6,
49,11,1248260,6,
1,10,1248300,6,
19,9,1248400,6,
29,12,1249181,6,
24,21,1249440,6,
7,10,1250180,6,
48,8,1251800,6,
182,6,1252140,5,
22,10,1252700,6,
14,6,1252960,6,
82,8,1255100,6,
160,6,1255480,5,
35,14,1255920,6,
68,10,1255950,6,
5,9,1257100,6,
66,15,1257140,6,
35,9,1258522,6,
22,13,1259600,6,
47,7,1259700,6,
7,12,1260332,6,
12,8,1260400,6,
42,13,1260520,6,
18,10,1262100,6,
0,10,1262600,6,
35,14,1263398,6,
22,9,1263430,6,
49,8,1264241,6,
4,16,1264540,6,
40,16,1265540,6,
110,5,1268370,3,
1,15,1268580,6,
1,14,1268966,6,
36,9,1269600,6,
15,12,1270400,6,
61,8,1271000,6,
31,12,1272540,6,
158,12,1273120,5,
1,13,1273510,6,
20,15,1273940,6,
4,10,1276050,6,
20,7,1278200,6,
17,5,1278470,6,
7,7,1278700,6,
50,13,1279500,6,
3,7,1280830,6,
20,15,1282000,6,
83,8,1283520,6,
5,9,1283800,6,
62,6,1284400,6,
17,8,1284500,6,
26,7,1285100,6,
22,8,1285720,6,
231,5,1285930,5,
14,7,1288300,6,
36,6,1288500,6,
28,11,1289400,6,
1,4,1289690,6,
1,17,1290060,6,
2,22,1290070,6,
89,14,1290113,6,
48,16,1290890,6,
16,7,1291081,6,
1,11,1291100,6,
19,18,1291120,6,
3,7,1291210,6,
20,15,1292106,6,
1,11,1293470,6,
4,16,1293520,6,
222,6,1294400,5,
35,8,1295520,6,
8,17,1297200,6,
22,11,1299800,6,
7,13,1300380,6,
36,10,1301460,6,
11,7,1302020,6,
90,5,1302090,6,
8,7,1302150,6,
149,14,1303330,5,
7,6,1304502,6,
26,13,1306130,6,
34,11,1306900,6,
59,11,1307660,6,
54,4,1307696,6,
4,7,1311140,6,
4,10,1311450,6,
6,31,1311600,6,
5,9,1314200,6,
0,32,1314900,6,
14,15,1315400,6,
27,10,1315460,6,
6,16,1316260,6,
7,20,1321050,6,
190,8,1322140,5,
48,10,1323034,6,
8,13,1323060,6,
39,4,1323556,6,
47,23,1323679,6,
5,8,1323700,6,
32,14,1323700,6,
39,10,1324490,6,
26,9,1324700,6,
21,14,1326020,6,
5,12,1326280,6,
16,5,1326280,6,
7,6,1327070,6,
62,8,1328600,6,
0,13,1330142,6,
18,14,1330610,6,
37,13,1332200,6,
5,11,1332900,6,
28,10,1335369,6,
22,9,1337100,6,
13,6,1338500,6,
32,9,1338510,6,
42,7,1339558,6,
24,5,1340350,6,
50,15,1341530,6,
55,4,1341600,6,
26,9,1342290,6,
42,6,1345400,6,
5,12,1346879,6,
12,12,1347020,6,
58,18,1347570,6,
44,13,1348040,6,
31,7,1349320,6,
9,5,1349400,6,
38,10,1352960,6,
7,7,1353610,6,
57,25,1355900,6,
71,4,1356080,3,
33,8,1358010,6,
4,11,1358300,6,
17,17,1359410,6,
18,10,1360500,6,
8,13,1360610,6,
159,15,1361129,5,
51,11,1361800,6,
24,9,1361980,6,
133,11,1363760,5,
32,15,1365150,6,
48,9,1365280,6,
3,7,1366300,6,
26,13,1368540,6,
71,10,1369700,6,
8,16,1370340,6,
2,8,1373160,6,
185,2,1373820,5,
41,15,1374200,6,
14,8,1374482,6,
30,15,1374721,6,
35,6,1375000,6,
184,11,1375360,5,
13,13,1376450,6,
13,13,1379450,6,
42,6,1381280,6,
17,13,1383950,6,
13,10,1387000,6,
80,6,1387250,6,
8,16,1387350,6,
162,13,1390980,5,
3,11,1391460,6,
41,6,1392700,6,
69,20,1394620,6,
1,10,1394900,6,
77,7,1396280,6,
14,10,1397550,6,
6,35,1397700,6,
115,6,1398760,6,
133,9,1399050,5,
40,7,1399670,6,
88,6,1399745,6,
4,10,1401270,6,
107,6,1402211,6,
96,7,1403000,6,
69,11,1403200,6,
102,16,1403280,6,
33,6,1404690,6,
37,9,1406200,6,
15,9,1410200,6,
88,6,1412419,6,
29,15,1412520,6,
52,5,1413400,6,
21,22,1413500,6,
6,12,1414180,6,
72,10,1415060,6,
63,9,1415200,6,
39,20,1415380,6,
28,15,1415840,6,
8,8,1416300,6,
5,9,1418340,6,
21,16,1418800,6,
54,9,1419000,6,
6,11,1420670,6,
19,19,1420912,6,
0,8,1421100,6,
51,12,1422340,6,
4,18,1423930,6,
67,18,1425000,6,
8,14,1425840,6,
8,5,1425990,6,
7,10,1426370,6,
51,7,1426540,6,
152,7,1427210,5,
7,13,1431290,6,
35,17,1432130,6,
11,9,1435760,6,
27,12,1437600,6,
6,31,1439300,6,
7,14,1440200,6,
12,8,1440650,6,
113,8,1441808,6,
46,5,1442000,6,
20,11,1442700,6,
22,7,1443045,6,
90,8,1444220,6,
27,11,1444910,6,
0,15,1446180,6,
35,13,1446560,6,
0,11,1447452,6,
3,10,1448300,6,
26,15,1448820,6,
36,6,1449590,6,
4,16,1452000,6,
17,7,1452460,6,
103,10,1452810,6,
15,8,1453500,6,
18,15,1453880,6,
0,39,1456800,6,
26,10,1458970,6,
28,9,1460590,6,
9,7,1462794,6,
116,9,1465440,6,
25,23,1465520,6,
70,14,1467000,6,
46,11,1467465,6,
12,10,1469361,6,
5,10,1469918,6,
28,8,1471800,6,
74,9,1472200,6,
9,12,1473390,6,
68,8,1476730,6,
6,13,1480560,6,
9,11,1481380,6,
5,15,1482430,6,
21,11,1482720,6,
23,10,1484430,6,
2,10,1485300,6,
2,23,1486000,6,
49,5,1489800,6,
5,9,1490100,6,
60,14,1490842,6,
92,13,1495280,6,
36,11,1496200,6,
24,11,1499640,6,
1,11,1505212,6,
57,10,1505600,6,
13,19,1506700,6,
12,43,1506929,6,
6,14,1508100,6,
47,3,1511054,6,
15,15,1511820,6,
7,12,1512610,6,
5,7,1513310,6,
4,19,1513340,6,
54,10,1514200,6,
28,15,1524370,6,
22,13,1526360,6,
26,11,1526830,6,
39,14,1526870,6,
99,13,1528230,6,
19,22,1529300,6,
18,10,1529360,6,
48,14,1533600,6,
15,7,1534100,6,
65,7,1537910,6,
83,11,1539100,6,
1,23,1539250,6,
42,15,1539751,6,
40,7,1541312,6,
20,12,1541840,6,
10,17,1542100,6,
5,17,1542420,6,
12,11,1545080,6,
44,11,1549020,6,
75,12,1549640,6,
53,12,1550450,6,
125,10,1551760,6,
14,13,1555540,6,
0,79,1560328,6,
34,11,1560400,6,
63,12,1560600,6,
35,11,1562800,6,
19,11,1562831,6,
18,7,1563320,6,
1,18,1568150,6,
5,9,1573700,6,
6,10,1574770,6,
5,8,1575040,6,
42,6,1575860,6,
19,12,1579020,6,
7,9,1579900,6,
15,11,1581240,6,
46,9,1581900,6,
38,13,1582740,6,
92,8,1582800,6,
12,11,1584760,6,
54,7,1587190,6,
5,8,1588900,6,
25,4,1588904,6,
21,14,1593200,6,
53,13,1597320,6,
16,7,1600150,6,
50,12,1601960,6,
5,8,1602420,6,
9,12,1602620,6,
14,13,1603250,6,
27,14,1607160,6,
27,9,1608320,6,
8,32,1608369,6,
41,7,1609600,6,
18,6,1612200,6,
6,13,1614870,6,
8,19,1615300,6,
91,9,1617620,6,
0,20,1618300,6,
5,21,1619550,6,
7,14,1622200,6,
15,21,1625770,6,
4,13,1627800,6,
5,11,1629100,6,
36,11,1629910,6,
58,13,1630886,6,
5,14,1631230,6,
4,8,1632070,6,
7,15,1633600,6,
159,6,1635340,5,
78,16,1635590,6,
6,12,1637500,6,
148,6,1637840,5,
33,15,1638470,6,
60,12,1639150,6,
1,9,1639580,6,
0,8,1640450,6,
22,21,1640940,6,
5,9,1641010,6,
14,9,1644200,6,
7,19,1646850,6,
129,6,1648000,6,
17,16,1648230,6,
95,16,1648320,6,
53,11,1648420,6,
53,9,1648690,6,
63,15,1651670,6,
71,12,1651800,6,
4,10,1655400,6,
88,13,1655872,6,
14,31,1656260,6,
9,14,1657320,6,
12,21,1659050,6,
11,12,1664690,6,
84,21,1665850,6,
2,7,1666300,6,
15,8,1676830,6,
5,9,1677940,6,
25,10,1679808,6,
32,14,1681800,6,
62,10,1682205,6,
16,10,1682820,6,
26,15,1685600,6,
21,19,1686780,6,
37,10,1687000,6,
21,8,1687030,6,
4,16,1688940,6,
20,12,1691720,6,
27,17,1692800,6,
47,7,1693652,6,
0,15,1697420,6,
25,9,1698170,6,
7,16,1699200,6,
42,11,1704100,6,
55,9,1705690,6,
63,4,1708420,6,
83,7,1708440,6,
32,12,1711474,6,
6,34,1714300,6,
62,9,1714832,6,
18,18,1715735,6,
2,9,1716300,6,
19,13,1716900,6,
33,17,1720000,6,
4,20,1726300,6,
68,8,1728030,6,
236,10,1730500,5,
57,15,1731140,6,
12,23,1734940,6,
64,12,1735541,6,
23,9,1735600,6,
39,17,1735800,6,
12,19,1736490,6,
19,12,1736640,6,
19,14,1737310,6,
2,11,1738900,6,
28,5,1741100,6,
13,15,1750220,6,
8,11,1751390,6,
3,18,1752040,6,
4,28,1752330,6,
36,14,1757440,6,
13,12,1757820,6,
13,16,1758004,6,
0,13,1759370,6,
46,10,1760050,6,
32,10,1764720,6,
144,11,1767290,5,
13,15,1770150,6,
27,17,1770890,6,
1,8,1771200,6,
8,15,1771980,6,
55,7,1774110,6,
49,9,1776300,6,
7,9,1777080,6,
26,16,1779800,6,
13,12,1780420,6,
21,23,1788400,6,
63,9,1789642,6,
97,13,1789680,6,
54,21,1794190,6,
0,9,1796430,6,
46,13,1798900,6,
8,17,1804690,6,
8,16,1805440,6,
84,13,1806940,6,
71,11,1809020,6,
0,13,1810740,6,
6,13,1813410,6,
0,22,1813460,6,
3,21,1815900,6,
10,27,1817100,6,
33,9,1818241,6,
10,15,1819120,6,
6,12,1823056,6,
7,16,1828150,6,
0,15,1830850,6,
6,8,1834700,6,
12,13,1837240,6,
75,10,1837867,6,
8,17,1840900,6,
28,15,1841820,6,
1,20,1842231,6,
33,8,1842240,6,
68,16,1843020,6,
19,10,1843580,6,
13,14,1845460,6,
36,12,1845680,6,
5,10,1847200,6,
15,17,1850180,6,
26,11,1851120,6,
8,21,1851950,6,
27,18,1856120,6,
25,13,1857400,6,
26,12,1858120,6,
0,10,1858300,6,
0,25,1858820,6,
1,14,1860425,6,
8,9,1861260,6,
35,21,1861710,6,
90,9,1862952,6,
8,14,1864050,6,
8,11,1867030,6,
33,19,1867220,6,
4,18,1868200,6,
95,10,1868210,6,
0,12,1872700,6,
3,13,1887500,6,
2,12,1888710,6,
49,21,1890100,6,
32,7,1901430,6,
28,12,1903300,6,
28,18,1904300,6,
0,12,1907382,6,
77,2,1908200,3,
49,16,1909490,6,
130,16,1909920,5,
7,12,1915440,6,
4,10,1915800,6,
8,14,1918860,6,
5,12,1923412,6,
8,8,1926920,6,
21,11,1927716,6,
6,21,1928400,6,
34,11,1928600,6,
13,19,1933250,6,
5,12,1937580,6,
7,11,1937580,6,
14,16,1942500,6,
1,12,1943960,6,
49,13,1945800,6,
1,8,1946100,6,
8,23,1946600,6,
27,37,1947494,6,
41,13,1953175,6,
1,14,1953432,6,
12,20,1953720,6,
54,15,1954080,6,
18,12,1954550,6,
14,11,1954870,6,
98,6,1955456,6,
2,20,1957410,6,
47,22,1962290,6,
1,26,1965162,6,
5,23,1967550,6,
27,21,1975629,6,
20,24,1980760,6,
28,19,1985140,6,
12,16,1987050,6,
11,20,1990200,6,
12,9,1992910,6,
6,9,1998700,6,
26,13,2004310,6,
0,16,2009580,6,
21,11,2010740,6,
97,10,2011400,6,
2,12,2011560,6,
0,21,2019100,6,
11,14,2019720,6,
35,12,2024370,6,
68,10,2024420,6,
8,9,2025200,6,
5,12,2025450,6,
8,18,2031500,6,
2,11,2036942,6,
8,21,2037700,6,
4,11,2046040,6,
29,15,2046642,6,
117,12,2052300,6,
15,11,2052500,6,
15,14,2053490,6,
